fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211122 213306	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	240	TRUE	0.0985994680209729	0.735507709955579	0.959745375253556	1000	19.0013752294651	179	33.1391684764268	18.5455274544635	19	4842	813697	93.5325735747244	0.42887061621431	813697	5	19	5329	0.0445967546216096	6038750	5188750	4436	0.0371235135112517	5955000	5905000	54
20211122 213317	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	240	TRUE	0.0985994680209729	0.735507709955579	0.959745375253556	1000	19.0013752294651	179	33.1391684764268	18.5455274544635	19	4842	344719	93.5325735747244	0.42887061621431	344719	6	71	5373	0.0449649770279431	5833750	5833750	4408	0.0368891901617668	5940000	5940000	54
20211122 213329	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	240	TRUE	0.0985994680209729	0.735507709955579	0.959745375253556	1000	19.0013752294651	179	33.1391684764268	18.5455274544635	19	4842	127217	93.5325735747244	0.42887061621431	127217	7	59	4679	0.0391571054371386	6001250	5601250	4254	0.0356004117395998	5982500	5882500	54
20211122 213340	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	240	TRUE	0.0985994680209729	0.735507709955579	0.959745375253556	1000	19.0013752294651	179	33.1391684764268	18.5455274544635	19	4842	464371	93.5325735747244	0.42887061621431	464371	8	64	4011	0.0335668198137129	5986250	5336250	4303	0.0360104776011984	5971250	5821250	54
20211122 213352	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	240	TRUE	0.0985994680209729	0.735507709955579	0.959745375253556	1000	19.0013752294651	179	33.1391684764268	18.5455274544635	19	4842	645137	93.5325735747244	0.42887061621431	645137	9	72	4917	0.0411488539077603	6153750	5803750	4201	0.0351568711137891	5998750	5898750	54
20211122 213402	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	240	TRUE	0.0985994680209729	0.735507709955579	0.959745375253556	1000	19.0013752294651	179	33.1391684764268	18.5455274544635	19	4842	480803	93.5325735747244	0.42887061621431	480803	10	43	4712	0.0394332722418886	5960000	5760000	4137	0.034621274886395	5978750	5828750	54
20211122 213426	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	378821	87.0536418698183	0.575854200629716	378821	1	249	5586	0.046747508222239	5767500	5767500	5586	0.046747508222239	5767500	5767500	55
20211122 213445	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	964333	87.0536418698183	0.575854200629716	964333	2	157	4963	0.0415338136961998	5796250	5846250	4624	0.0386968274292218	5720000	5870000	55
20211122 213506	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	187049	87.0536418698183	0.575854200629716	187049	3	199	4700	0.0393328479492523	5825000	5775000	4597	0.0384708727707899	5803750	5753750	55
20211122 213524	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	205151	87.0536418698183	0.575854200629716	205151	4	128	5570	0.0466136091653904	5987500	5637500	4620	0.0386633526650097	5775000	5925000	55
20211122 213546	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	813697	87.0536418698183	0.575854200629716	813697	5	255	4561	0.0381695998928808	5798750	5898750	5448	0.0455926288569205	5790000	5840000	55
20211122 213605	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	344719	87.0536418698183	0.575854200629716	344719	6	145	5635	0.0471575740838375	5806250	5606250	5418	0.0453415681253295	5777500	5777500	55
20211122 213628	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	127217	87.0536418698183	0.575854200629716	127217	7	263	5517	0.0461700685395797	5853750	5753750	4683	0.0391905802013507	5746250	5896250	55
20211122 213646	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	464371	87.0536418698183	0.575854200629716	464371	8	138	5069	0.0424208949478212	5763750	5713750	5194	0.0434669813294503	5707500	5857500	55
20211122 213708	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	645137	87.0536418698183	0.575854200629716	645137	9	226	5787	0.0484296151238985	5916250	5666250	4704	0.0393663227134644	5720000	5920000	55
20211122 213730	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	326	TRUE	0.0316757560214675	0.748829523424465	0.883004061480976	998	10.8297826309063	247	46.3114874497873	68.2524446786151	36	3432	480803	87.0536418698183	0.575854200629716	480803	10	248	5032	0.042111253378859	5860000	5960000	4691	0.039257529729775	5736250	5936250	55
20211122 213744	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	378821	85.4058112730755	0.786473695481562	378821	1	89	5647	0.0472579983764739	5641250	5641250	5647	0.0472579983764739	5641250	5641250	56
20211122 213756	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	964333	85.4058112730755	0.786473695481562	964333	2	93	4992	0.0417765057367377	5760000	5710000	6074	0.0508314294561188	5557500	5507500	56
20211122 213808	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	187049	85.4058112730755	0.786473695481562	187049	3	60	4989	0.0417513996635786	5663750	5763750	4770	0.0399186563229645	5587500	5887500	56
20211122 213819	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	205151	85.4058112730755	0.786473695481562	205151	4	76	5802	0.048555145489694	5747500	5447500	6125	0.0512582326998234	5643750	5493750	56
20211122 213830	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	813697	85.4058112730755	0.786473695481562	813697	5	53	5426	0.0454085176537538	5717500	5167500	4950	0.0414250207125104	5562500	5862500	56
20211122 213841	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	344719	85.4058112730755	0.786473695481562	344719	6	31	5846	0.0489233678960274	5842500	5342500	6236	0.05218715740671	5655000	5305000	56
20211122 213852	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	127217	85.4058112730755	0.786473695481562	127217	7	63	5181	0.0433581883457608	5573750	5573750	6281	0.0525637485040965	5598750	5298750	56
20211122 213903	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	464371	85.4058112730755	0.786473695481562	464371	8	60	4978	0.0416593440619953	5777500	5627500	6237	0.052195526097763	5653750	5353750	56
20211122 213915	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	645137	85.4058112730755	0.786473695481562	645137	9	88	5682	0.0475509025633301	5597500	5597500	6238	0.0522038947888161	5702500	5352500	56
20211122 213927	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	244	TRUE	0.0902454791522387	0.773201957741733	0.88296875066257	999	13.8246032157609	114	55.1233852255688	110.689995250591	42	4017	480803	85.4058112730755	0.786473695481562	480803	10	91	5314	0.0444712242558142	5657500	5757500	6174	0.051668298561422	5682500	5332500	56
20211122 213956	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	378821	91.2452282857164	0.573334441414083	378821	1	93	4739	0.0396592269003205	5976250	5926250	4739	0.0396592269003205	5976250	5926250	57
20211122 214020	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	964333	91.2452282857164	0.573334441414083	964333	2	68	4494	0.0376088975923276	6082500	5882500	4509	0.0377344279581231	5963750	5963750	57
20211122 214046	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	187049	91.2452282857164	0.573334441414083	187049	3	88	5538	0.0463458110516934	5877500	5577500	4648	0.0388976760144946	5940000	5740000	57
20211122 214109	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	205151	91.2452282857164	0.573334441414083	205151	4	49	4255	0.0356087804306528	5981250	5731250	4684	0.0391989488924037	5995000	5845000	57
20211122 214136	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	813697	91.2452282857164	0.573334441414083	813697	5	98	4776	0.0399688684692827	5980000	6080000	4634	0.0387805143397521	6007500	5807500	57
20211122 214200	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	344719	91.2452282857164	0.573334441414083	344719	6	69	4462	0.0373410994786305	5922500	5622500	4553	0.0381026503644565	6058750	5708750	57
20211122 214226	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	127217	91.2452282857164	0.573334441414083	127217	7	87	4748	0.0397345451197978	6015000	5965000	4602	0.0385127162260551	5947500	5797500	57
20211122 214250	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	464371	91.2452282857164	0.573334441414083	464371	8	65	4150	0.0347300678700844	5912500	5762500	4047	0.0338680926916221	5941250	5791250	57
20211122 214316	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	645137	91.2452282857164	0.573334441414083	645137	9	88	4801	0.0401780857456085	5848750	5698750	4450	0.0372406751859942	5937500	5787500	57
20211122 214341	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0836533754153909	0.516366670485366	0.81838709217631	886	11.5324087121736	253	24.6062681541495	33.1430012856539	23	5347	480803	91.2452282857164	0.573334441414083	480803	10	77	4420	0.0369896144544032	6075000	5975000	4490	0.0375754228281155	5937500	5937500	57
20211122 214414	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	378821	87.8031357433935	0.936126891565213	378821	1	95	5119	0.0428393295004728	5801250	5801250	5119	0.0428393295004728	5801250	5801250	58
20211122 214442	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	964333	87.8031357433935	0.936126891565213	964333	2	99	3830	0.0320520867331141	6062500	5462500	4109	0.0343869515369101	5813750	5763750	58
20211122 214506	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	187049	87.8031357433935	0.936126891565213	187049	3	55	4706	0.0393830600955705	5867500	5667500	4314	0.0361025332027818	5857500	5807500	58
20211122 214529	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	205151	87.8031357433935	0.936126891565213	205151	4	47	4242	0.0354999874469634	5947500	5447500	4190	0.0350648155122057	5862500	5562500	58
20211122 214557	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	813697	87.8031357433935	0.936126891565213	813697	5	99	4650	0.0389144133966006	5887500	5987500	4197	0.035123396349577	5903750	5553750	58
20211122 214623	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	344719	87.8031357433935	0.936126891565213	344719	6	82	4487	0.0375503167549564	5891250	5791250	4193	0.0350899215853648	5958750	5708750	58
20211122 214651	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	127217	87.8031357433935	0.936126891565213	127217	7	97	4472	0.0374247863891609	5710000	5710000	4191	0.0350731842032588	5961250	5661250	58
20211122 214718	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	464371	87.8031357433935	0.936126891565213	464371	8	102	4679	0.0391571054371386	5751250	5651250	4212	0.0352489267153724	5885000	5785000	58
20211122 214744	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	645137	87.8031357433935	0.936126891565213	645137	9	73	4671	0.0390901559087143	5861250	5711250	4231	0.0354079318453801	5861250	5761250	58
20211122 214808	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	252	TRUE	0.076200503536689	0.539832674847246	0.915793798097964	834	15.9022696519424	207	44.9574050899279	41.4205143955507	33	6086	480803	87.8031357433935	0.936126891565213	480803	10	51	4933	0.0412827529646088	5933750	5833750	4248	0.0355501995932816	5840000	5740000	58
20211122 214835	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	378821	89.1853660179281	0.427071766109857	378821	1	112	5304	0.0443875373452838	5870000	5820000	5304	0.0443875373452838	5870000	5820000	59
20211122 214855	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	964333	89.1853660179281	0.427071766109857	964333	2	45	4417	0.0369645083812441	6278750	5778750	4205	0.0351903458780012	6043750	5693750	59
20211122 214916	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	187049	89.1853660179281	0.427071766109857	187049	3	47	5254	0.0439691027926322	5982500	5682500	4129	0.0345543253579708	6038750	5738750	59
20211122 214938	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	205151	89.1853660179281	0.427071766109857	205151	4	62	3456	0.02892219627928	6080000	5480000	4301	0.0359937402190923	6073750	5973750	59
20211122 214957	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	813697	89.1853660179281	0.427071766109857	813697	5	33	4284	0.0358514724711908	5895000	5095000	4753	0.039776388575063	6158750	6008750	59
20211122 215021	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	344719	89.1853660179281	0.427071766109857	344719	6	94	3601	0.0301356564819697	5948750	5098750	4796	0.0401362422903434	6005000	5905000	59
20211122 215042	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	127217	89.1853660179281	0.427071766109857	127217	7	53	3872	0.0324035717573414	6110000	5510000	3730	0.0312152176278108	5987500	5487500	59
20211122 215105	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	464371	89.1853660179281	0.427071766109857	464371	8	84	4246	0.0355334622111756	6292500	5592500	3801	0.0318093946925761	6048750	5448750	59
20211122 215127	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	645137	89.1853660179281	0.427071766109857	645137	9	68	5813	0.0486472010912773	5883750	5883750	3694	0.0309139447499017	6032500	5432500	59
20211122 215148	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0813839159912747	0.318749345819425	0.931624708797838	894	7.12554239600273	253	12.1692407079779	11.7763842997026	29	3159	480803	89.1853660179281	0.427071766109857	480803	10	48	3911	0.0327299507084097	6061250	5511250	3782	0.0316503895625685	6022500	5472500	59
20211122 215202	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	378821	72.8997792897179	0.603888327372595	378821	1	86	4458	0.0373076247144184	5827500	5877500	4458	0.0373076247144184	5827500	5877500	60
20211122 215214	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	964333	72.8997792897179	0.603888327372595	964333	2	74	4458	0.0373076247144184	5927500	5827500	4297	0.0359602654548802	5828750	5928750	60
20211122 215226	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	187049	72.8997792897179	0.603888327372595	187049	3	75	4623	0.0386884587381688	5921250	5671250	4329	0.0362280635685772	5888750	5738750	60
20211122 215237	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	205151	72.8997792897179	0.603888327372595	205151	4	67	4343	0.0363452252433197	6021250	5671250	4306	0.0360355836743575	5917500	5817500	60
20211122 215250	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	813697	72.8997792897179	0.603888327372595	813697	5	86	3985	0.0333492338463341	5818750	5868750	4361	0.0364958616822743	5898750	5898750	60
20211122 215301	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	344719	72.8997792897179	0.603888327372595	344719	6	44	4180	0.0349811286016754	5875000	5425000	4347	0.0363787000075318	5966250	5866250	60
20211122 215312	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	127217	72.8997792897179	0.603888327372595	127217	7	73	4444	0.037190463039676	5945000	5595000	4304	0.0360188462922514	5970000	5770000	60
20211122 215324	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	464371	72.8997792897179	0.603888327372595	464371	8	75	4596	0.0384625040797369	5905000	6055000	4291	0.035910053308562	5886250	5836250	60
20211122 215336	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	645137	72.8997792897179	0.603888327372595	645137	9	72	4512	0.0377595340312822	5860000	5660000	4344	0.0363535939343727	5920000	5920000	60
20211122 215349	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0839755131287566	0.983615809815646	0.864116736169937	995	13.9069838148316	205	42.4173048926195	29.7892104444447	146	888	480803	72.8997792897179	0.603888327372595	480803	10	81	4595	0.0384541353886839	5856250	5856250	4364	0.0365209677554334	5895000	5995000	60
20211122 215406	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	378821	88.1697308637833	0.572113197809062	378821	1	67	4668	0.0390650498355552	5915000	5865000	4668	0.0390650498355552	5915000	5865000	61
20211122 215418	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	964333	88.1697308637833	0.572113197809062	964333	2	64	4300	0.0359853715280393	6025000	5775000	4267	0.0357092047232892	6016250	5766250	61
20211122 215429	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	187049	88.1697308637833	0.572113197809062	187049	3	64	5044	0.0422116776714954	5845000	5545000	4274	0.0357677855606605	5907500	5957500	61
20211122 215440	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	205151	88.1697308637833	0.572113197809062	205151	4	58	4585	0.0383704484781535	5968750	5668750	4394	0.0367720284870243	5907500	6007500	61
20211122 215451	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	813697	88.1697308637833	0.572113197809062	813697	5	41	5687	0.0475927460185952	5791250	5391250	4181	0.0349894972927284	5873750	5873750	61
20211122 215502	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	344719	88.1697308637833	0.572113197809062	344719	6	40	5679	0.047525796490171	5801250	5551250	4245	0.0355250935201225	5893750	5993750	61
20211122 215513	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	127217	88.1697308637833	0.572113197809062	127217	7	51	4609	0.0385712970634263	5938750	5738750	4222	0.0353326136259028	5872500	5972500	61
20211122 215524	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	464371	88.1697308637833	0.572113197809062	464371	8	57	4935	0.0412994903467149	5981250	5681250	4240	0.0354832500648574	5850000	6050000	61
20211122 215534	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	645137	88.1697308637833	0.572113197809062	645137	9	36	4298	0.0359686341459332	5577500	5427500	4339	0.0363117504791076	5776250	5876250	61
20211122 215546	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	238	TRUE	0.1028410453261	0.642653856679626	0.902239056459254	470	12.6486185615298	195	42.6679013488467	43.3082708782465	32	3835	480803	88.1697308637833	0.572113197809062	480803	10	83	4916	0.0411404852167073	6155000	5755000	4426	0.0370398266007214	5817500	6017500	61
20211122 215558	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	378821	90.6969818902373	0.569214305008294	378821	1	34	5320	0.0445214364021323	5600000	5850000	5320	0.0445214364021323	5600000	5850000	62
20211122 215608	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	964333	90.6969818902373	0.569214305008294	964333	2	50	4520	0.0378264835597064	6050000	5650000	4492	0.0375921602102215	5735000	5785000	62
20211122 215618	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	187049	90.6969818902373	0.569214305008294	187049	3	40	4953	0.0414501267856695	5658750	5758750	4687	0.0392240549655628	5691250	5691250	62
20211122 215627	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	222	TRUE	0.176734298648323	0.735824620508174	0.920493216987607	969	13.3607179290874	217	41.6538956290446	115.199019620644	25	4884	205151	90.6969818902373	0.569214305008294	205151	4	33	4198	0.03513176504063	5702500	5352500	4541	0.0380022260718201	5823750	5823750	62
