fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211122 222206	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	236	TRUE	0.108581169891352	0.587712235276573	0.913040611843126	311	12.1524085709225	186	40.6625445341871	194.576036687241	135	722	205151	73.7182782645451	0.454344406065022	205151	4	84	4209	0.0352238206422134	5588750	5388750	5630	0.0471157306285724	5612500	5612500	71
20211122 222227	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	236	TRUE	0.108581169891352	0.587712235276573	0.913040611843126	311	12.1524085709225	186	40.6625445341871	194.576036687241	135	722	813697	73.7182782645451	0.454344406065022	813697	5	61	5784	0.0484045090507394	5720000	5570000	5475	0.0458185835153524	5656250	5756250	71
20211122 222248	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	236	TRUE	0.108581169891352	0.587712235276573	0.913040611843126	311	12.1524085709225	186	40.6625445341871	194.576036687241	135	722	344719	73.7182782645451	0.454344406065022	344719	6	82	4394	0.0367720284870243	5657500	5557500	5385	0.0450654013205794	5668750	5868750	71
20211122 222310	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	236	TRUE	0.108581169891352	0.587712235276573	0.913040611843126	311	12.1524085709225	186	40.6625445341871	194.576036687241	135	722	127217	73.7182782645451	0.454344406065022	127217	7	75	5674	0.0474839530349058	5757500	5507500	5683	0.0475592712543831	5696250	5696250	71
20211122 222331	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	236	TRUE	0.108581169891352	0.587712235276573	0.913040611843126	311	12.1524085709225	186	40.6625445341871	194.576036687241	135	722	464371	73.7182782645451	0.454344406065022	464371	8	71	4629	0.038738670884487	5513750	5413750	5942	0.0497267622371185	5672500	5522500	71
20211122 222354	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	236	TRUE	0.108581169891352	0.587712235276573	0.913040611843126	311	12.1524085709225	186	40.6625445341871	194.576036687241	135	722	645137	73.7182782645451	0.454344406065022	645137	9	91	5083	0.0425380566225637	5696250	5746250	5943	0.0497351309281715	5721250	5571250	71
20211122 222416	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	236	TRUE	0.108581169891352	0.587712235276573	0.913040611843126	311	12.1524085709225	186	40.6625445341871	194.576036687241	135	722	480803	73.7182782645451	0.454344406065022	480803	10	87	4588	0.0383955545513126	5965000	5765000	5627	0.0470906245554133	5716250	5716250	71
20211122 222429	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	378821	87.4834520095111	0.644440860640734	378821	1	66	4563	0.0381863372749868	5746250	5846250	4563	0.0381863372749868	5746250	5846250	72
20211122 222441	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	964333	87.4834520095111	0.644440860640734	964333	2	77	4708	0.0393997974776765	5765000	5915000	4579	0.0383202363318353	5826250	6026250	72
20211122 222453	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	187049	87.4834520095111	0.644440860640734	187049	3	73	4292	0.035918421999615	5635000	5735000	4053	0.0339183048379403	5733750	5833750	72
20211122 222504	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	205151	87.4834520095111	0.644440860640734	205151	4	68	4263	0.0356757299590771	5871250	5721250	4080	0.0341442594963722	5750000	5900000	72
20211122 222515	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	813697	87.4834520095111	0.644440860640734	813697	5	47	5664	0.0474002661243755	5820000	5720000	4238	0.0354665126827513	5802500	5902500	72
20211122 222527	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	344719	87.4834520095111	0.644440860640734	344719	6	71	5805	0.0485802515628531	5643750	5443750	4031	0.0337341936347736	5761250	5711250	72
20211122 222538	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	127217	87.4834520095111	0.644440860640734	127217	7	64	4404	0.0368557153975547	5795000	5545000	4029	0.0337174562526675	5813750	5663750	72
20211122 222549	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	464371	87.4834520095111	0.644440860640734	464371	8	72	4924	0.0412074347451315	5845000	5745000	4074	0.034094047350054	5757500	5857500	72
20211122 222601	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	645137	87.4834520095111	0.644440860640734	645137	9	74	4258	0.0356338865038119	5677500	5777500	4182	0.0349978659837815	5722500	5772500	72
20211122 222613	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	247	TRUE	0.0840788417144643	0.849242157982974	0.89618093744743	972	23.9572293489385	250	34.8619344105262	21.2360844511391	34	4066	480803	87.4834520095111	0.644440860640734	480803	10	74	4896	0.0409731113956466	6080000	5980000	4477	0.037466629844426	5753750	5903750	72
20211122 222632	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	378821	79.9279441794936	0.776598551837189	378821	1	46	4056	0.0339434109110994	5680000	5130000	4056	0.0339434109110994	5680000	5130000	73
20211122 222650	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	964333	79.9279441794936	0.776598551837189	964333	2	43	4451	0.0372490438770472	5686250	5636250	4394	0.0367720284870243	5857500	5857500	73
20211122 222707	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	187049	79.9279441794936	0.776598551837189	187049	3	44	5124	0.042881172955738	5745000	5645000	4308	0.0360523210564636	5815000	5865000	73
20211122 222723	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	205151	79.9279441794936	0.776598551837189	205151	4	30	5427	0.0454168863448068	5716250	5716250	3917	0.0327801628547279	5803750	5603750	73
20211122 222741	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	813697	79.9279441794936	0.776598551837189	813697	5	58	3435	0.0287464537671663	5506250	5556250	4107	0.034370214154804	5816250	5866250	73
20211122 222758	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	344719	79.9279441794936	0.776598551837189	344719	6	38	3974	0.0332571782447507	5532500	5232500	4042	0.0338262492363569	5747500	5797500	73
20211122 222814	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	127217	79.9279441794936	0.776598551837189	127217	7	19	5419	0.0453499368163826	5676250	5176250	4698	0.0393161105671462	5777500	5977500	73
20211122 222831	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	464371	79.9279441794936	0.776598551837189	464371	8	42	4209	0.0352238206422134	5838750	5538750	4514	0.0377762714133882	5757500	5957500	73
20211122 222848	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	645137	79.9279441794936	0.776598551837189	645137	9	41	4953	0.0414501267856695	5458750	5508750	4468	0.0373913116249487	5765000	5965000	73
20211122 222906	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.169450558868762	0.272494494370008	0.903281930000221	562	21.2432918897546	278	0.329653557227451	47.8372520816158	72	2314	480803	79.9279441794936	0.776598551837189	480803	10	41	5067	0.0424041575657151	5666250	5866250	4471	0.0374164176981078	5811250	6011250	73
20211122 222921	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	378821	84.9104871561885	0.558295177373528	378821	1	29	4883	0.0408643184119572	5846250	5496250	4883	0.0408643184119572	5846250	5496250	74
20211122 222931	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	964333	84.9104871561885	0.558295177373528	964333	2	50	5455	0.0456512096942917	5681250	5431250	4982	0.0416928188262074	5772500	5972500	74
20211122 222941	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	187049	84.9104871561885	0.558295177373528	187049	3	49	4957	0.0414836015498816	5853750	5403750	4820	0.0403370908756161	5925000	5975000	74
20211122 222951	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	205151	84.9104871561885	0.558295177373528	205151	4	61	4432	0.0370900387470396	5910000	5860000	4898	0.0409898487777527	5927500	5927500	74
20211122 223002	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	813697	84.9104871561885	0.558295177373528	813697	5	56	4850	0.0405881516072071	5787500	5737500	5305	0.0443959060363369	5818750	5868750	74
20211122 223011	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	344719	84.9104871561885	0.558295177373528	344719	6	45	4882	0.0408559497209042	5747500	5647500	5294	0.0443038504347535	5882500	5832500	74
20211122 223021	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	127217	84.9104871561885	0.558295177373528	127217	7	35	4401	0.0368306093243956	5848750	5498750	5013	0.0419522482488514	5883750	5933750	74
20211122 223031	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	464371	84.9104871561885	0.558295177373528	464371	8	59	4787	0.0400609240708661	5916250	5566250	4966	0.0415589197693589	5842500	5942500	74
20211122 223041	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	645137	84.9104871561885	0.558295177373528	645137	9	48	5121	0.0428560668825789	5598750	5848750	5372	0.04495660833689	5785000	5835000	74
20211122 223051	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	227	TRUE	0.143482286814175	0.69383084541973	0.88106632058988	985	11.7236613765198	163	35.6155892618317	43.5282898770965	44	2722	480803	84.9104871561885	0.558295177373528	480803	10	41	5029	0.0420861473056999	5913750	5663750	5255	0.0439774714836852	5831250	5931250	74
20211122 223116	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	378821	89.1095048191479	0.475207257182669	378821	1	219	3678	0.0307800456930531	5502500	5352500	3678	0.0307800456930531	5502500	5352500	75
20211122 223135	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	964333	89.1095048191479	0.475207257182669	964333	2	102	5276	0.0441532139957989	5355000	5205000	4690	0.0392491610387219	5287500	5137500	75
20211122 223203	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	187049	89.1095048191479	0.475207257182669	187049	3	327	5019	0.0420024603951696	5476250	5526250	5534	0.0463123362874813	5332500	5232500	75
20211122 223223	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	205151	89.1095048191479	0.475207257182669	205151	4	152	4536	0.0379603826165549	5230000	5080000	5290	0.0442703756705414	5337500	5237500	75
20211122 223241	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	813697	89.1095048191479	0.475207257182669	813697	5	101	5189	0.0434251378741851	5463750	5013750	5299	0.0443456938900187	5426250	5226250	75
20211122 223312	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	344719	89.1095048191479	0.475207257182669	344719	6	407	4850	0.0405881516072071	5487500	5387500	5278	0.044169951377905	5452500	5302500	75
20211122 223347	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	127217	89.1095048191479	0.475207257182669	127217	7	500	5696	0.0476680642380725	5330000	5230000	5271	0.0441113705405338	5461250	5261250	75
20211122 223414	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	464371	89.1095048191479	0.475207257182669	464371	8	292	4859	0.0406634698266844	5376250	5176250	5266	0.0440695270852686	5517500	5317500	75
20211122 223441	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	645137	89.1095048191479	0.475207257182669	645137	9	292	6111	0.051141071025081	5511250	5111250	5285	0.0442285322152762	5543750	5393750	75
20211122 223504	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0739744537137957	0.10563729738286	0.88705181806614	1000	14.4423427056172	195	42.7246267633637	53.7353826679842	29	3515	480803	89.1095048191479	0.475207257182669	480803	10	213	4699	0.0393244792581992	5576250	5176250	5178	0.0433330822726017	5577500	5327500	75
20211122 223518	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	378821	88.2738210674011	0.583273113708438	378821	1	56	4916	0.0411404852167073	6105000	5705000	4916	0.0411404852167073	6105000	5705000	76
20211122 223530	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	964333	88.2738210674011	0.583273113708438	964333	2	79	4599	0.038487610152896	6101250	5551250	4691	0.039257529729775	5936250	5836250	76
20211122 223544	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	187049	88.2738210674011	0.583273113708438	187049	3	114	4075	0.034102416041107	6006250	5606250	4854	0.0406216263714192	5882500	6032500	76
20211122 223555	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	205151	88.2738210674011	0.583273113708438	205151	4	48	4454	0.0372741499502063	6082500	5432500	4739	0.0396592269003205	5926250	5926250	76
20211122 223608	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	813697	88.2738210674011	0.583273113708438	813697	5	96	3394	0.028403337433992	5857500	5157500	4743	0.0396927016645326	5921250	5871250	76
20211122 223621	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	344719	88.2738210674011	0.583273113708438	344719	6	92	4522	0.0378432209418125	5947500	5797500	4725	0.0395420652255781	5993750	5943750	76
20211122 223634	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	127217	88.2738210674011	0.583273113708438	127217	7	112	4988	0.0417430309725256	6115000	5815000	4686	0.0392156862745098	5942500	5992500	76
20211122 223645	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	464371	88.2738210674011	0.583273113708438	464371	8	48	5810	0.0486220950181182	5887500	5687500	4143	0.0346714870327132	5971250	5721250	76
20211122 223657	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	645137	88.2738210674011	0.583273113708438	645137	9	78	6348	0.0531244508046496	6015000	5715000	4095	0.0342697898621677	5931250	5731250	76
20211122 223711	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	249	TRUE	0.0805553425347118	0.812854778528841	0.766346133260683	956	4.1445515701537	192	39.9179588993284	39.4953700846932	31	4036	480803	88.2738210674011	0.583273113708438	480803	10	98	5305	0.0443959060363369	5968750	6118750	4616	0.0386298779007975	5880000	5980000	76
20211122 223731	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	378821	83.1650646662752	0.749646947718251	378821	1	29	4538	0.037977119998661	5677500	5727500	4538	0.037977119998661	5677500	5727500	77
20211122 223749	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	964333	83.1650646662752	0.749646947718251	964333	2	23	4137	0.034621274886395	5728750	5128750	4192	0.0350815528943118	5760000	5560000	77
20211122 223808	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	187049	83.1650646662752	0.749646947718251	187049	3	44	5801	0.0485467767986409	5498750	5098750	4377	0.0366297607391228	5778750	5578750	77
20211122 223827	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	205151	83.1650646662752	0.749646947718251	205151	4	40	4706	0.0393830600955705	5717500	5917500	4560	0.0381612312018277	5850000	6150000	77
20211122 223848	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	813697	83.1650646662752	0.749646947718251	813697	5	57	4294	0.0359351593817211	5432500	5432500	4538	0.037977119998661	5877500	6077500	77
20211122 223905	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	344719	83.1650646662752	0.749646947718251	344719	6	12	5065	0.0423874201836091	5618750	5218750	4456	0.0372908873323124	5880000	6030000	77
20211122 223924	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	127217	83.1650646662752	0.749646947718251	127217	7	41	4197	0.035123396349577	5903750	5953750	4350	0.0364038060806909	5962500	5862500	77
20211122 223943	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	464371	83.1650646662752	0.749646947718251	464371	8	47	4854	0.0406216263714192	6032500	5882500	4440	0.0371569882754638	6e+06	6150000	77
20211122 224003	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	645137	83.1650646662752	0.749646947718251	645137	9	47	4240	0.0354832500648574	5650000	5900000	4608	0.0385629283723733	5840000	6240000	77
20211122 224021	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.15962836359941	0.408118413701782	0.781479120959794	225	15.9883170928006	207	0.787803022863785	48.4074632807057	52	3093	480803	83.1650646662752	0.749646947718251	480803	10	30	4850	0.0405881516072071	5887500	6087500	4696	0.0392993731850401	5880000	6180000	77
20211122 224048	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	378821	80.1214396273803	0.786048814021412	378821	1	41	5468	0.0457600026779811	5815000	6115000	5468	0.0457600026779811	5815000	6115000	78
20211122 224108	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	964333	80.1214396273803	0.786048814021412	964333	2	46	4400	0.0368222406333425	6e+06	5600000	3948	0.0330395922773719	5915000	5565000	78
20211122 224127	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	187049	80.1214396273803	0.786048814021412	187049	3	29	4410	0.0369059275438729	5987500	5287500	5287	0.0442452695973823	6091250	5641250	78
20211122 224145	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	205151	80.1214396273803	0.786048814021412	205151	4	26	4884	0.0408726871030102	5895000	5795000	4250	0.0355669369753877	5937500	5687500	78
20211122 224206	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	813697	80.1214396273803	0.786048814021412	813697	5	47	5005	0.0418852987204271	5643750	5793750	4088	0.0342112090247964	5940000	5790000	78
20211122 224225	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	344719	80.1214396273803	0.786048814021412	344719	6	32	5279	0.044178320068958	5501250	6101250	4279	0.0358096290159256	5951250	5901250	78
20211122 224245	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	127217	80.1214396273803	0.786048814021412	127217	7	49	4910	0.0410902730703891	5962500	5662500	4205	0.0351903458780012	6043750	5893750	78
20211122 224304	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	464371	80.1214396273803	0.786048814021412	464371	8	28	4277	0.0357928916338196	5853750	5753750	4027	0.0337007188705615	5966250	5866250	78
20211122 224324	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	645137	80.1214396273803	0.786048814021412	645137	9	48	4722	0.039516959152419	5847500	5647500	4029	0.0337174562526675	5913750	5713750	78
20211122 224343	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.186719764713127	0.492832464908399	0.798483839413236	272	18.1378086906716	257	0.0397335723696305	39.8874528806043	71	2375	480803	80.1214396273803	0.786048814021412	480803	10	39	4706	0.0393830600955705	6017500	5467500	4120	0.0344790071384935	5950000	5750000	78
20211122 224404	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	231	TRUE	0.126306836195264	0.327006102372042	0.827777939511011	284	16.4734309466558	193	1.64509629021063	75.8980844703861	35	4067	378821	87.1308812740005	0.66359824878729	378821	1	45	4957	0.0414836015498816	5853750	5853750	4957	0.0414836015498816	5853750	5853750	79
20211122 224423	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	231	TRUE	0.126306836195264	0.327006102372042	0.827777939511011	284	16.4734309466558	193	1.64509629021063	75.8980844703861	35	4067	964333	87.1308812740005	0.66359824878729	964333	2	38	4402	0.0368389780154486	5947500	5047500	4453	0.0372657812591533	6033750	5583750	79
20211122 224444	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	231	TRUE	0.126306836195264	0.327006102372042	0.827777939511011	284	16.4734309466558	193	1.64509629021063	75.8980844703861	35	4067	187049	87.1308812740005	0.66359824878729	187049	3	77	4228	0.035382825772221	5615000	5465000	4359	0.0364791243001682	5901250	5651250	79
